319.42941,319.756839
10.04993,10.08756
7.39336,7.423739
5.807381,5.833246
4.765418,4.788236
4.034583,4.055226
3.496814,3.515839
3.086287,3.104071
2.763612,2.780417
2.50388,2.5199
2.290637,2.306014
2.112608,2.127451
1.96183,1.976223
1.832533,1.846543
1.720442,1.734123
1.622328,1.635723
1.535709,1.548852
1.458647,1.471568
1.389613,1.402336
1.32738,1.339925
1.270956,1.28334
1.219531,1.231768
1.172436,1.184538
1.129113,1.141091
1.089098,1.100959
1.051995,1.063748
1.01747,1.02912
0.985237,0.996791
0.95505,0.966511
0.926697,0.938069
0.899992,0.911279
0.874775,0.885978
0.850903,0.862026
0.828254,0.839298
0.806717,0.817683
0.786195,0.797084
0.766601,0.777415
0.747859,0.758598
0.7299,0.740563
0.712661,0.72325
0.696089,0.706602
0.680132,0.69057
0.664746,0.675109
0.649891,0.660178
0.63553,0.64574
0.62163,0.631761
0.60816,0.618213
0.595094,0.605068
0.582407,0.5923
0.570077,0.579888
0.558084,0.567812
0.546408,0.556052
0.535035,0.544593
0.523948,0.53342
0.513134,0.522518
0.502581,0.511876
0.492278,0.501482
0.482215,0.491328
0.472383,0.481403
0.462774,0.4717
0.453381,0.462212
0.444199,0.452933
0.43522,0.443857
0.42644,0.434979
0.417855,0.426294
0.409461,0.417799
0.401254,0.409491
0.393232,0.401367
0.385391,0.393423
0.377729,0.385658
0.370244,0.378069
0.362935,0.370655
0.355798,0.363414
0.348834,0.356344
0.342039,0.349444
0.335414,0.342714
0.328955,0.33615
0.322662,0.329753
0.316534,0.32352
0.310569,0.31745
0.304765,0.311543
0.299121,0.305795
0.293634,0.300207
0.288304,0.294775
0.283128,0.289499
0.278105,0.284376
0.273231,0.279404
0.268505,0.27458
0.263924,0.269904
0.259486,0.265371
0.255187,0.260979
0.251026,0.256727
0.246999,0.25261
0.243103,0.248625
0.239335,0.244771
0.235692,0.241043
0.23217,0.237438
0.228767,0.233954
0.225479,0.230586
0.222302,0.227332
0.219233,0.224187
0.216268,0.221149
0.213405,0.218214
0.21064,0.215379
0.207969,0.21264
0.205388,0.209994
0.202896,0.207437
0.200487,0.204967
0.19816,0.202579
0.19591,0.200272
0.193735,0.19804
0.191632,0.195883
0.189597,0.193795
0.187629,0.191776
0.185723,0.189821
0.183878,0.187928
0.18209,0.186095
0.180358,0.184318
0.178679,0.182596
0.17705,0.180926
0.175469,0.179306
0.173934,0.177733
0.172444,0.176206
0.170995,0.174722
0.169586,0.173279
0.168216,0.171877
0.166883,0.170512
0.165584,0.169183
0.164319,0.167889
0.163086,0.166628
0.161883,0.165398
0.16071,0.164199
0.159564,0.163029
0.158445,0.161886
0.157352,0.16077
0.156283,0.15968
0.155238,0.158613
0.154215,0.15757
0.153214,0.15655
0.152233,0.155551
0.151272,0.154572
0.15033,0.153613
0.149407,0.152673
0.148501,0.151751
0.147612,0.150847
0.14674,0.14996
0.145883,0.149089
0.145041,0.148234
0.144214,0.147393
0.143401,0.146568
0.142602,0.145756
0.141815,0.144958
0.141042,0.144173
0.14028,0.143401
0.139531,0.142641
0.138793,0.141893
0.138066,0.141157
0.13735,0.140431
0.136644,0.139716
0.135949,0.139012
0.135263,0.138318
0.134587,0.137634
0.133921,0.13696
0.133263,0.136294
0.132614,0.135638
0.131974,0.134991
0.131343,0.134352
0.130719,0.133721
0.130103,0.133099
0.129495,0.132485
0.128895,0.131878
0.128302,0.131279
0.127716,0.130687
0.127137,0.130103
0.126566,0.129525
0.126,0.128954
0.125442,0.12839
0.124889,0.127833
0.124344,0.127282
0.123804,0.126737
0.12327,0.126198
0.122742,0.125665
0.12222,0.125138
0.121703,0.124617
0.121192,0.124102
0.120687,0.123592
0.120187,0.123087
0.119692,0.122588
0.119202,0.122093
0.118717,0.121604
0.118237,0.12112
0.117762,0.120641
0.117292,0.120167
0.116826,0.119697
0.116365,0.119232
0.115908,0.118771
0.115456,0.118315
0.115008,0.117864
0.114564,0.117416
0.114125,0.116973
0.11369,0.116534
0.113258,0.116099
0.112831,0.115668
0.112408,0.115241
0.111988,0.114818
0.111572,0.114399
0.11116,0.113983
0.110752,0.113572
0.110347,0.113164
0.109946,0.112759
0.109548,0.112358
0.109154,0.11196
0.108763,0.111566
0.108376,0.111175
0.107991,0.110788
0.10761,0.110403
0.107233,0.110022
0.106858,0.109645
0.106486,0.10927
0.106118,0.108898
0.105752,0.108529
0.10539,0.108164
0.10503,0.107801
0.104674,0.107441
0.10432,0.107084
0.103969,0.10673
0.10362,0.106378
0.103275,0.10603
0.102932,0.105684
0.102591,0.10534
0.102254,0.105
0.101919,0.104662
0.101586,0.104326
0.101256,0.103993
0.100929,0.103662
0.100603,0.103334
0.100281,0.103009
0.09996,0.102685
0.099642,0.102364
0.099327,0.102046
0.099013,0.10173
0.098702,0.101416
0.098394,0.101104
0.098087,0.100794
0.097782,0.100487
0.09748,0.100182
0.09718,0.099879
0.096882,0.099578
0.096586,0.099279
0.096292,0.098982
0.096,0.098687
0.09571,0.098394
0.095422,0.098103
0.095136,0.097814
0.094852,0.097527
0.09457,0.097242
0.094289,0.096959
