385.585292,386.385169
5.416386,5.366379
2.294975,2.280871
1.34166,1.339167
0.948804,0.951121
0.758737,0.763279
0.655031,0.660672
0.592124,0.598332
0.55009,0.556604
0.519516,0.526198
0.495677,0.502454
0.476071,0.482901
0.459305,0.466161
0.444561,0.451425
0.431335,0.438194
0.4193,0.426144
0.408233,0.415053
0.397974,0.404763
0.388406,0.395158
0.379439,0.386149
0.371001,0.377664
0.363035,0.369649
0.355494,0.362055
0.348338,0.354844
0.341533,0.347983
0.33505,0.341442
0.328863,0.335198
0.322951,0.329227
0.317293,0.32351
0.311871,0.318031
0.306671,0.312772
0.301676,0.30772
0.296875,0.302863
0.292255,0.298187
0.287806,0.293683
0.283517,0.289341
0.27938,0.285151
0.275385,0.281105
0.271526,0.277196
0.267796,0.273416
0.264186,0.269758
0.260692,0.266217
0.257307,0.262786
0.254027,0.259461
0.250845,0.256236
0.247758,0.253106
0.244762,0.250068
0.241851,0.247117
0.239022,0.244249
0.236272,0.24146
0.233598,0.238748
0.230995,0.236109
0.228462,0.233539
0.225994,0.231037
0.223591,0.228599
0.221248,0.226223
0.218964,0.223906
0.216736,0.221647
0.214563,0.219442
0.212441,0.21729
0.21037,0.21519
0.208348,0.213138
0.206372,0.211134
0.204441,0.209175
0.202554,0.20726
0.200708,0.205388
0.198903,0.203557
0.197137,0.201766
0.195409,0.200013
0.193718,0.198297
0.192062,0.196616
0.19044,0.194971
0.188851,0.193359
0.187295,0.19178
0.185769,0.190232
0.184274,0.188715
0.182808,0.187227
0.18137,0.185768
0.179959,0.184337
0.178576,0.182933
0.177218,0.181555
0.175885,0.180202
0.174577,0.178875
0.173292,0.177571
0.17203,0.17629
0.170791,0.175033
0.169573,0.173797
0.168377,0.172583
0.167201,0.171389
0.166045,0.170216
0.164908,0.169062
0.163791,0.167928
0.162692,0.166813
0.161611,0.165715
0.160547,0.164636
0.159501,0.163573
0.158471,0.162528
0.157457,0.161498
0.156459,0.160485
0.155476,0.159488
0.154509,0.158505
0.153556,0.157538
0.152617,0.156585
0.151692,0.155646
0.150781,0.15472
0.149883,0.153809
0.148998,0.15291
0.148126,0.152024
0.147266,0.151151
0.146418,0.15029
0.145582,0.149441
0.144758,0.148604
0.143944,0.147778
0.143142,0.146963
0.142351,0.146159
0.14157,0.145366
0.140799,0.144583
0.140039,0.143811
0.139288,0.143048
0.138547,0.142296
0.137816,0.141553
0.137093,0.140819
0.13638,0.140094
0.135676,0.139379
0.13498,0.138672
0.134293,0.137974
0.133614,0.137284
0.132943,0.136603
0.132281,0.135929
0.131626,0.135264
0.130979,0.134607
0.130339,0.133957
0.129707,0.133314
0.129082,0.132679
0.128464,0.132051
0.127854,0.13143
0.12725,0.130817
0.126652,0.13021
0.126062,0.129609
0.125477,0.129015
0.124899,0.128428
0.124328,0.127847
0.123762,0.127272
0.123203,0.126703
0.122649,0.12614
0.122101,0.125584
0.121559,0.125032
0.121022,0.124487
0.120491,0.123947
0.119966,0.123412
0.119445,0.122883
0.11893,0.12236
0.11842,0.121841
0.117915,0.121328
0.117415,0.120819
0.11692,0.120316
0.116429,0.119817
0.115944,0.119323
0.115462,0.118834
0.114986,0.118349
0.114514,0.117869
0.114046,0.117394
0.113583,0.116923
0.113124,0.116456
0.112669,0.115993
0.112219,0.115535
0.111772,0.115081
0.111329,0.11463
0.110891,0.114184
0.110456,0.113742
0.110025,0.113304
0.109598,0.112869
0.109175,0.112439
0.108755,0.112012
0.108339,0.111588
0.107926,0.111169
0.107517,0.110753
0.107112,0.11034
0.106709,0.109931
0.106311,0.109525
0.105915,0.109123
0.105523,0.108723
0.105134,0.108327
0.104748,0.107935
0.104365,0.107545
0.103985,0.107159
0.103609,0.106776
0.103235,0.106395
0.102864,0.106018
0.102497,0.105644
0.102132,0.105273
0.10177,0.104904
0.10141,0.104538
0.101054,0.104176
0.1007,0.103816
0.100349,0.103458
0.1,0.103104
0.099655,0.102752
0.099311,0.102402
0.098971,0.102056
0.098633,0.101711
0.098297,0.10137
0.097964,0.101031
0.097633,0.100694
0.097305,0.10036
0.096979,0.100028
0.096655,0.099698
0.096334,0.099371
0.096015,0.099046
0.095698,0.098724
0.095383,0.098404
0.095071,0.098086
0.094761,0.09777
0.094453,0.097456
0.094147,0.097145
0.093843,0.096835
0.093542,0.096528
0.093242,0.096223
0.092944,0.09592
0.092649,0.095619
0.092355,0.09532
0.092063,0.095023
0.091774,0.094728
0.091486,0.094435
0.0912,0.094144
0.090916,0.093854
0.090634,0.093567
0.090353,0.093281
0.090075,0.092998
0.089798,0.092716
0.089523,0.092436
0.08925,0.092157
0.088978,0.091881
0.088709,0.091606
0.088441,0.091333
0.088174,0.091062
0.087909,0.090792
0.087646,0.090524
0.087385,0.090258
0.087125,0.089993
0.086867,0.08973
0.08661,0.089469
0.086355,0.089209
0.086102,0.08895
0.08585,0.088694
0.085599,0.088438
0.08535,0.088185
0.085103,0.087933
0.084857,0.087682
0.084612,0.087433
0.084369,0.087185
0.084127,0.086939
0.083887,0.086694
0.083648,0.08645
0.083411,0.086209
0.083175,0.085968
0.08294,0.085729
0.082707,0.085491
0.082475,0.085254
0.082244,0.085019
0.082015,0.084785
0.081787,0.084553
0.08156,0.084322
0.081334,0.084092
0.08111,0.083863
0.080887,0.083636
0.080665,0.08341
0.080445,0.083185
0.080225,0.082962
0.080007,0.082739
0.07979,0.082518
0.079575,0.082298
0.07936,0.082079
0.079147,0.081862
0.078934,0.081645
0.078723,0.08143
0.078513,0.081216
0.078305,0.081003
0.078097,0.080791
0.07789,0.080581
0.077685,0.080371
0.07748,0.080163
0.077277,0.079955
0.077075,0.079749
0.076873,0.079544
0.076673,0.07934
0.076474,0.079137
0.076276,0.078935
0.076079,0.078734
0.075883,0.078534
0.075688,0.078335
0.075494,0.078137
0.075301,0.07794
0.075109,0.077744
0.074918,0.077549
0.074728,0.077356
0.074539,0.077163
0.07435,0.076971
0.074163,0.07678
0.073977,0.076589
0.073791,0.0764
0.073607,0.076212
0.073423,0.076025
0.073241,0.075839
0.073059,0.075653
0.072878,0.075469
0.072698,0.075285
0.072519,0.075102
0.072341,0.074921
0.072163,0.07474
0.071987,0.074559
0.071811,0.07438
0.071637,0.074202
0.071463,0.074024
0.07129,0.073848
0.071117,0.073672
0.070946,0.073497
0.070775,0.073323
0.070605,0.07315
0.070436,0.072977
0.070268,0.072805
0.070101,0.072634
0.069934,0.072464
0.069768,0.072295
0.069603,0.072126
0.069439,0.071959
0.069275,0.071792
0.069112,0.071626
0.06895,0.07146
0.068789,0.071296
0.068628,0.071132
0.068468,0.070968
0.068309,0.070806
0.068151,0.070644
0.067993,0.070483
0.067836,0.070323
0.06768,0.070164
0.067525,0.070005
0.06737,0.069847
0.067216,0.069689
0.067062,0.069533
0.066909,0.069377
0.066757,0.069221
0.066606,0.069067
0.066455,0.068913
0.066305,0.06876
0.066156,0.068607
0.066007,0.068455
0.065859,0.068304
0.065711,0.068153
0.065565,0.068004
0.065419,0.067854
0.065273,0.067706
0.065128,0.067558
0.064984,0.06741
0.06484,0.067264
0.064697,0.067118
0.064555,0.066972
0.064413,0.066827
0.064272,0.066683
0.064131,0.06654
0.063991,0.066397
0.063852,0.066254
0.063713,0.066112
0.063575,0.065971
0.063437,0.065831
0.0633,0.065691
0.063164,0.065551
0.063028,0.065412
0.062893,0.065274
0.062758,0.065137
0.062624,0.064999
0.06249,0.064863
0.062357,0.064727
0.062225,0.064592
0.062093,0.064457
0.061961,0.064322
0.06183,0.064189
0.0617,0.064056
0.06157,0.063923
0.061441,0.063791
0.061312,0.063659
0.061184,0.063528
0.061056,0.063398
0.060929,0.063268
0.060803,0.063138
0.060676,0.063009
0.060551,0.062881
0.060426,0.062753
0.060301,0.062626
0.060177,0.062499
0.060053,0.062372
0.05993,0.062247
0.059807,0.062121
0.059685,0.061996
0.059564,0.061872
0.059442,0.061748
0.059322,0.061625
0.059202,0.061502
0.059082,0.061379
0.058962,0.061257
0.058844,0.061136
0.058725,0.061015
0.058607,0.060894
0.05849,0.060774
0.058373,0.060655
0.058257,0.060535
0.05814,0.060417
0.058025,0.060299
0.05791,0.060181
0.057795,0.060063
0.057681,0.059947
0.057567,0.05983
0.057453,0.059714
0.05734,0.059599
0.057228,0.059484
0.057116,0.059369
0.057004,0.059255
0.056893,0.059141
0.056782,0.059027
0.056672,0.058915
0.056562,0.058802
0.056452,0.05869
0.056343,0.058578
0.056234,0.058467
0.056126,0.058356
0.056018,0.058246
0.05591,0.058136
0.055803,0.058026
0.055696,0.057917
0.05559,0.057808
0.055484,0.0577
0.055379,0.057592
0.055273,0.057484
0.055169,0.057377
0.055064,0.05727
0.05496,0.057164
0.054857,0.057058
0.054753,0.056952
0.05465,0.056847
0.054548,0.056742
0.054446,0.056637
0.054344,0.056533
0.054243,0.05643
0.054142,0.056326
0.054041,0.056223
0.053941,0.056121
0.053841,0.056018
0.053741,0.055916
0.053642,0.055815
0.053543,0.055714
0.053445,0.055613
0.053347,0.055513
0.053249,0.055412
0.053151,0.055313
0.053054,0.055213
0.052958,0.055114
0.052861,0.055016
0.052765,0.054917
0.052669,0.054819
0.052574,0.054722
0.052479,0.054624
0.052384,0.054527
0.05229,0.054431
0.052196,0.054335
0.052102,0.054239
0.052009,0.054143
0.051916,0.054048
0.051823,0.053953
0.051731,0.053858
0.051639,0.053764
0.051547,0.05367
0.051455,0.053576
0.051364,0.053483
0.051273,0.05339
0.051183,0.053297
0.051093,0.053205
0.051003,0.053113
0.050913,0.053021
0.050824,0.05293
0.050735,0.052839
0.050646,0.052748
0.050558,0.052657
0.05047,0.052567
0.050382,0.052477
0.050295,0.052388
0.050208,0.052298
0.050121,0.052209
0.050034,0.052121
0.049948,0.052032
